trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,shape_dist_traveled
27669055_150223,23:45:59,23:45:59,13237,7,0,0,3377
27669056_090223,24:07:59,24:07:59,13237,7,0,0,3377
27669056_150223,24:07:59,24:07:59,13237,7,0,0,3377
27672274_090223,10:18:59,10:18:59,13237,28,0,0,13290
27672274_150223,10:18:59,10:18:59,13237,28,0,0,13290
27672275_090223,10:25:59,10:25:59,13237,28,0,0,13290
27672275_150223,10:25:59,10:25:59,13237,28,0,0,13290
27672276_090223,10:32:59,10:32:59,13237,28,0,0,13290
27672276_150223,10:32:59,10:32:59,13237,28,0,0,13290
27730268_090223,09:42:08,09:42:08,12990,11,0,1,6337
27730277_090223,16:02:08,16:02:08,12990,11,0,1,6337
27730447_090223,10:02:08,10:02:08,12990,11,0,1,6337
27730452_090223,15:42:08,15:42:08,12990,11,0,1,6337
27779736_090223,21:16:59,21:16:59,12990,11,0,1,4422
27780029_090223,22:16:59,22:16:59,12990,11,0,1,4422
27780035_090223,22:46:59,22:46:59,12990,11,0,1,4422
27780040_090223,23:16:59,23:16:59,12990,11,0,1,4422
27780045_090223,23:46:59,23:46:59,12990,11,0,1,4422
27783230_090223,14:21:01,14:21:01,12990,6,0,1,1936
27783230_090223,14:22:25,14:22:25,13237,7,0,1,2386
27783231_090223,14:51:01,14:51:01,12990,6,0,1,1936
27783231_090223,14:52:25,14:52:25,13237,7,0,1,2386
27783232_090223,15:21:01,15:21:01,12990,6,0,1,1936
27783232_090223,15:22:25,15:22:25,13237,7,0,1,2386
27783233_090223,15:51:01,15:51:01,12990,6,0,1,1936
27783233_090223,15:52:25,15:52:25,13237,7,0,1,2386
27783234_090223,16:21:01,16:21:01,12990,6,0,1,1936
27783234_090223,16:22:25,16:22:25,13237,7,0,1,2386
27783235_090223,16:51:01,16:51:01,12990,6,0,1,1936
27783235_090223,16:52:25,16:52:25,13237,7,0,1,2386
2813673_090223,20:11:00,20:11:00,13237,6,0,1,3379
2813675_090223,21:41:00,21:41:00,13237,6,0,1,3379
2813954_090223,16:00:59,16:00:59,13237,6,0,1,3377
28275694_090223,14:36:01,14:36:01,12990,6,0,1,1936
28275694_090223,14:37:25,14:37:25,13237,7,0,1,2386
28464599_090223,06:28:10,06:28:10,13237,12,0,0,5135
28464619_090223,14:58:10,14:58:10,13237,12,0,0,5135
28464644_090223,09:13:10,09:13:10,13237,12,0,0,5135
28464654_090223,13:58:10,13:58:10,13237,12,0,0,5135
28469430_090223,08:15:15,08:15:15,12990,6,0,0,1611
28469430_090223,08:16:38,08:16:38,13237,7,0,0,2061
28469436_090223,12:35:15,12:35:15,12990,6,0,0,1611
28469436_090223,12:36:38,12:36:38,13237,7,0,0,2061
28542880_090223,12:03:10,12:03:10,13237,12,0,0,5135
28777947_090223,14:23:59,14:23:59,13237,28,0,0,13290
28777947_150223,14:23:59,14:23:59,13237,28,0,0,13290
28777949_090223,14:35:59,14:35:59,13237,28,0,0,13290
28777949_150223,14:35:59,14:35:59,13237,28,0,0,13290
28777958_090223,15:37:59,15:37:59,13237,28,0,0,13290
28777958_150223,15:37:59,15:37:59,13237,28,0,0,13290
28778186_090223,10:33:59,10:33:59,13237,28,0,0,13290
28778186_150223,10:33:59,10:33:59,13237,28,0,0,13290
28779204_090223,08:02:48,08:02:48,12990,41,0,0,13829
28779204_150223,08:02:48,08:02:48,12990,41,0,0,13829
28796028_090223,09:49:59,09:49:59,12990,14,0,0,5601
28796028_150223,09:49:59,09:49:59,12990,14,0,0,5601
28796030_090223,10:49:59,10:49:59,12990,14,0,0,5601
28796030_150223,10:49:59,10:49:59,12990,14,0,0,5601
28801063_090223,12:02:21,12:02:21,13237,11,0,0,4699
28851326_090223,15:08:04,15:08:04,12990,46,0,0,17187
28992910_090223,14:05:48,14:05:48,12990,41,0,0,13829
28992910_150223,14:05:48,14:05:48,12990,41,0,0,13829
28994443_090223,21:11:59,21:11:59,13237,28,0,0,13290
29320905_150223,07:48:59,07:48:59,12990,14,0,0,5601
29335992_090223,06:58:10,06:58:10,13237,12,0,0,5135
29336014_090223,16:23:10,16:23:10,13237,12,0,0,5135
29394077_090223,13:30:50,13:30:50,41662,32,0,1,12990
29752463_090223,18:37:59,18:37:59,13237,7,0,0,3377
29752463_150223,18:37:59,18:37:59,13237,7,0,0,3377
29861286_090223,12:48:59,12:48:59,12990,46,0,0,36862
2992958_090223,08:39:06,08:39:06,12990,20,0,0,7060
2992966_090223,09:59:06,09:59:06,12990,20,0,0,7060
30157003_090223,19:11:38,19:11:38,12990,13,0,0,4604
30172676_090223,09:02:08,09:02:08,12990,11,0,1,6337
30172689_090223,17:02:08,17:02:08,12990,11,0,1,6337
30172816_090223,13:02:08,13:02:08,12990,11,0,1,6337
30172841_090223,10:42:08,10:42:08,12990,11,0,1,6337
30172861_090223,07:12:08,07:12:08,12990,11,0,1,6337
30172866_090223,08:42:08,08:42:08,12990,11,0,1,6337
30172871_090223,11:02:08,11:02:08,12990,11,0,1,6337
30172876_090223,12:42:08,12:42:08,12990,11,0,1,6337
30172886_090223,16:42:08,16:42:08,12990,11,0,1,6337
30172891_090223,06:57:08,06:57:08,12990,11,0,1,6337
30193854_090223,08:32:48,08:32:48,12990,41,0,0,13829
30193854_150223,08:32:48,08:32:48,12990,41,0,0,13829
3035723_090223,07:17:21,07:17:21,13237,11,0,0,4699
3035727_090223,08:17:21,08:17:21,13237,11,0,0,4699
3035904_090223,12:07:21,12:07:21,13237,11,0,0,4699
3035915_090223,15:47:21,15:47:21,13237,11,0,0,4699
3035924_090223,15:17:21,15:17:21,13237,11,0,0,4699
3035933_090223,10:32:21,10:32:21,13237,11,0,0,4699
3035937_090223,11:37:21,11:37:21,13237,11,0,0,4699
3035942_090223,13:12:21,13:12:21,13237,11,0,0,4699
3035951_090223,16:07:21,16:07:21,13237,11,0,0,4699
3035953_090223,17:47:21,17:47:21,13237,11,0,0,4699
3036084_090223,10:17:21,10:17:21,13237,11,0,0,4699
3036085_090223,10:57:21,10:57:21,13237,11,0,0,4699
3036087_090223,12:17:21,12:17:21,13237,11,0,0,4699
3036090_090223,14:17:21,14:17:21,13237,11,0,0,4699
3039707_090223,05:34:59,05:34:59,12990,14,0,0,5601
3039707_150223,05:34:59,05:34:59,12990,14,0,0,5601
3039740_090223,09:54:59,09:54:59,12990,14,0,0,5601
3039740_150223,09:54:59,09:54:59,12990,14,0,0,5601
3039765_090223,13:09:59,13:09:59,12990,14,0,0,5601
3039765_150223,13:09:59,13:09:59,12990,14,0,0,5601
3040251_090223,07:09:59,07:09:59,12990,14,0,0,5601
3040252_150223,07:15:59,07:15:59,12990,14,0,0,5601
3040254_090223,07:29:59,07:29:59,12990,14,0,0,5601
3040267_090223,08:59:59,08:59:59,12990,14,0,0,5601
3040267_150223,08:59:59,08:59:59,12990,14,0,0,5601
3040270_090223,09:24:59,09:24:59,12990,14,0,0,5601
3040270_150223,09:24:59,09:24:59,12990,14,0,0,5601
3040283_090223,11:19:59,11:19:59,12990,14,0,0,5601
3040283_150223,11:19:59,11:19:59,12990,14,0,0,5601
3040311_090223,15:04:59,15:04:59,12990,14,0,0,5601
3040311_150223,15:04:59,15:04:59,12990,14,0,0,5601
30413333_090223,15:13:10,15:13:10,13237,12,0,0,5135
30415486_090223,12:41:59,12:41:59,12990,14,0,0,5601
30415486_150223,12:41:59,12:41:59,12990,14,0,0,5601
30420760_090223,23:07:38,23:07:38,12990,13,0,0,4604
30420761_090223,23:37:38,23:37:38,12990,13,0,0,4604
30434889_090223,05:48:04,05:48:04,12990,46,0,0,17187
30446819_090223,12:02:08,12:02:08,12990,11,0,1,6337
30446904_090223,11:42:08,11:42:08,12990,11,0,1,6337
30477414_090223,12:35:59,12:35:59,13237,28,0,0,13290
30477414_150223,12:35:59,12:35:59,13237,28,0,0,13290
30477522_090223,24:31:59,24:31:59,13237,28,0,0,13290
31005793_090223,12:49:06,12:49:06,12990,20,0,0,7060
31008021_090223,13:17:38,13:17:38,12990,13,0,0,4604
3136413_090223,16:24:59,16:24:59,13237,7,0,0,3377
3136413_150223,16:24:59,16:24:59,13237,7,0,0,3377
31435914_090223,15:07:59,15:07:59,13237,28,0,0,13290
31435914_150223,15:07:59,15:07:59,13237,28,0,0,13290
31435916_090223,15:19:59,15:19:59,13237,28,0,0,13290
31435916_150223,15:19:59,15:19:59,13237,28,0,0,13290
31435924_090223,16:07:59,16:07:59,13237,28,0,0,13290
31435924_150223,16:07:59,16:07:59,13237,28,0,0,13290
31435937_090223,17:42:59,17:42:59,13237,28,0,0,13290
31435937_150223,17:42:59,17:42:59,13237,28,0,0,13290
31435954_090223,19:46:59,19:46:59,13237,28,0,0,13290
31435954_150223,19:46:59,19:46:59,13237,28,0,0,13290
31435968_090223,21:26:59,21:26:59,13237,28,0,0,13290
31435977_090223,23:16:59,23:16:59,13237,28,0,0,13290
31435978_090223,23:31:59,23:31:59,13237,28,0,0,13290
31447527_090223,20:20:06,20:20:06,5684,16,0,0,12990
31648655_090223,16:30:50,16:30:50,41662,32,0,1,12990
31648656_090223,17:30:50,17:30:50,41662,32,0,1,12990
31670514_090223,11:13:06,11:13:06,12990,20,0,0,7060
3197050_090223,13:27:59,13:27:59,13237,9,0,0,4089
3197052_090223,13:57:59,13:57:59,13237,9,0,0,4089
3197054_090223,14:27:59,14:27:59,13237,9,0,0,4089
3197056_090223,14:57:59,14:57:59,13237,9,0,0,4089
3197337_090223,06:12:59,06:12:59,13237,9,0,0,4089
3197554_090223,06:52:59,06:52:59,13237,9,0,0,4089
3197581_090223,13:32:59,13:32:59,13237,9,0,0,4089
3197582_090223,13:52:59,13:52:59,13237,9,0,0,4089
3242429_090223,21:22:48,21:22:48,12990,41,0,0,13829
3242429_150223,21:22:48,21:22:48,12990,41,0,0,13829
3256834_090223,22:59:59,22:59:59,13237,7,0,0,3377
3256834_150223,22:59:59,22:59:59,13237,7,0,0,3377
3256835_090223,23:19:59,23:19:59,13237,7,0,0,3377
3256835_150223,23:19:59,23:19:59,13237,7,0,0,3377
3256836_090223,23:39:59,23:39:59,13237,7,0,0,3377
3256836_150223,23:39:59,23:39:59,13237,7,0,0,3377
32698318_090223,17:34:59,17:34:59,13237,28,0,0,13290
32698318_150223,17:34:59,17:34:59,13237,28,0,0,13290
32698323_090223,18:06:59,18:06:59,13237,28,0,0,13290
32698323_150223,18:06:59,18:06:59,13237,28,0,0,13290
32698340_090223,19:56:59,19:56:59,13237,28,0,0,13290
32698340_150223,19:56:59,19:56:59,13237,28,0,0,13290
32701333_090223,09:49:06,09:49:06,12990,20,0,0,7060
32741086_090223,11:47:21,11:47:21,13237,11,0,0,4699
32746497_090223,08:42:48,08:42:48,12990,41,0,0,13829
32746497_150223,08:42:48,08:42:48,12990,41,0,0,13829
32746552_090223,17:52:48,17:52:48,12990,41,0,0,13829
32746552_150223,17:52:48,17:52:48,12990,41,0,0,13829
32746555_090223,18:22:48,18:22:48,12990,41,0,0,13829
32746555_150223,18:22:48,18:22:48,12990,41,0,0,13829
32746575_090223,22:37:48,22:37:48,12990,41,0,0,13829
32746575_150223,22:37:48,22:37:48,12990,41,0,0,13829
32748799_090223,10:12:21,10:12:21,13237,11,0,0,4699
32748801_090223,11:52:21,11:52:21,13237,11,0,0,4699
32750407_090223,13:04:59,13:04:59,13237,7,0,0,3377
32750407_150223,13:04:59,13:04:59,13237,7,0,0,3377
32750409_090223,13:34:59,13:34:59,13237,7,0,0,3377
32750409_150223,13:34:59,13:34:59,13237,7,0,0,3377
32750411_090223,14:04:59,14:04:59,13237,7,0,0,3377
32750411_150223,14:04:59,14:04:59,13237,7,0,0,3377
32750412_090223,14:19:59,14:19:59,13237,7,0,0,3377
32750412_150223,14:19:59,14:19:59,13237,7,0,0,3377
32752868_090223,20:26:59,20:26:59,13237,28,0,0,13290
32752868_150223,20:26:59,20:26:59,13237,28,0,0,13290
32752870_090223,20:56:59,20:56:59,13237,28,0,0,13290
32752870_150223,20:56:59,20:56:59,13237,28,0,0,13290
32753233_090223,06:31:59,06:31:59,13237,28,0,0,13290
32753233_150223,06:31:59,06:31:59,13237,28,0,0,13290
32753243_090223,10:01:59,10:01:59,13237,28,0,0,13290
32753243_150223,10:01:59,10:01:59,13237,28,0,0,13290
32753259_090223,15:26:59,15:26:59,13237,28,0,0,13290
32753259_150223,15:26:59,15:26:59,13237,28,0,0,13290
32753695_090223,09:58:10,09:58:10,13237,12,0,0,5135
32754524_090223,06:32:48,06:32:48,12990,41,0,0,13829
32754524_150223,06:32:48,06:32:48,12990,41,0,0,13829
32754581_090223,21:02:48,21:02:48,12990,41,0,0,13829
32754581_150223,21:02:48,21:02:48,12990,41,0,0,13829
32754858_090223,06:42:48,06:42:48,12990,41,0,0,13829
32754858_150223,06:42:48,06:42:48,12990,41,0,0,13829
32754903_090223,22:42:48,22:42:48,12990,41,0,0,13829
32754903_150223,22:42:48,22:42:48,12990,41,0,0,13829
32758211_090223,15:14:08,15:14:08,12990,38,0,0,12963
32759439_090223,07:59:59,07:59:59,13237,7,0,0,3377
32759439_150223,07:59:59,07:59:59,13237,7,0,0,3377
32759441_090223,08:29:59,08:29:59,13237,7,0,0,3377
32761020_150223,08:21:59,08:21:59,13237,28,0,0,13290
32761026_090223,09:21:59,09:21:59,13237,28,0,0,13290
32761026_150223,09:21:59,09:21:59,13237,28,0,0,13290
32761029_090223,09:51:59,09:51:59,13237,28,0,0,13290
32761029_150223,09:51:59,09:51:59,13237,28,0,0,13290
32761051_090223,13:31:59,13:31:59,13237,28,0,0,13290
32761051_150223,13:31:59,13:31:59,13237,28,0,0,13290
32761094_090223,20:46:59,20:46:59,13237,28,0,0,13290
32761094_150223,20:46:59,20:46:59,13237,28,0,0,13290
32761536_090223,12:11:59,12:11:59,13237,28,0,0,13290
32761536_150223,12:11:59,12:11:59,13237,28,0,0,13290
32762077_090223,06:47:38,06:47:38,12990,13,0,0,4604
32762089_090223,12:47:38,12:47:38,12990,13,0,0,4604
32765525_090223,14:13:04,14:13:04,12990,46,0,0,17187
32765528_090223,15:13:04,15:13:04,12990,46,0,0,17187
32765538_090223,18:33:04,18:33:04,12990,46,0,0,17187
32765780_090223,14:33:04,14:33:04,12990,46,0,0,17187
32771330_090223,07:34:08,07:34:08,12990,38,0,0,12963
32771343_090223,11:54:08,11:54:08,12990,38,0,0,12963
32771348_090223,13:34:08,13:34:08,12990,38,0,0,12963
32771349_090223,13:54:08,13:54:08,12990,38,0,0,12963
32771351_090223,14:34:08,14:34:08,12990,38,0,0,12963
32771352_090223,14:54:08,14:54:08,12990,38,0,0,12963
32774105_090223,22:55:59,22:55:59,12990,49,0,0,17589
32808486_090223,15:20:08,15:20:08,12990,38,0,0,12963
3290001_090223,16:07:48,16:07:48,12990,41,0,0,13829
3290001_150223,16:07:48,16:07:48,12990,41,0,0,13829
3290002_090223,16:17:48,16:17:48,12990,41,0,0,13829
3290002_150223,16:17:48,16:17:48,12990,41,0,0,13829
3290031_090223,21:42:48,21:42:48,12990,41,0,0,13829
3290031_150223,21:42:48,21:42:48,12990,41,0,0,13829
3290039_090223,23:27:48,23:27:48,12990,41,0,0,13829
3290040_090223,23:42:48,23:42:48,12990,41,0,0,13829
3290040_150223,23:42:48,23:42:48,12990,41,0,0,13829
3290041_090223,23:57:48,23:57:48,12990,41,0,0,13829
3290041_150223,23:57:48,23:57:48,12990,41,0,0,13829
3290042_090223,24:12:48,24:12:48,12990,41,0,0,13829
3290042_150223,24:12:48,24:12:48,12990,41,0,0,13829
32985749_090223,09:36:59,09:36:59,12990,11,0,1,4422
32985784_090223,19:46:59,19:46:59,12990,11,0,1,4422
32985788_090223,21:46:59,21:46:59,12990,11,0,1,4422
33030785_090223,00:16:59,00:16:59,12990,11,0,1,4422
33041593_090223,20:22:08,20:22:08,12990,11,0,1,6337
3304605_090223,13:57:59,13:57:59,13237,7,0,0,3377
3304605_150223,13:57:59,13:57:59,13237,7,0,0,3377
3304631_090223,19:14:59,19:14:59,13237,7,0,0,3377
3304631_150223,19:14:59,19:14:59,13237,7,0,0,3377
3304637_090223,20:44:59,20:44:59,13237,7,0,0,3377
3304637_150223,20:44:59,20:44:59,13237,7,0,0,3377
3304642_090223,21:59:59,21:59:59,13237,7,0,0,3377
3304642_150223,21:59:59,21:59:59,13237,7,0,0,3377
33159541_090223,13:36:59,13:36:59,13237,28,0,0,13290
33159541_150223,13:36:59,13:36:59,13237,28,0,0,13290
33182780_090223,20:25:59,20:25:59,12990,49,0,0,17589
33273056_090223,08:08:10,08:08:10,13237,12,0,0,5135
33273059_090223,09:38:10,09:38:10,13237,12,0,0,5135
33273074_090223,16:03:10,16:03:10,13237,12,0,0,5135
33295919_090223,08:14:48,08:14:48,12990,41,0,0,13829
33295919_150223,08:14:48,08:14:48,12990,41,0,0,13829
3340941_090223,16:29:59,16:29:59,12990,14,0,0,5601
3340941_150223,16:29:59,16:29:59,12990,14,0,0,5601
3342012_090223,15:30:38,15:30:38,12990,13,0,0,4604
3342018_090223,16:35:38,16:35:38,12990,13,0,0,4604
3342028_090223,19:22:38,19:22:38,12990,13,0,0,4604
3342031_090223,20:47:38,20:47:38,12990,13,0,0,4604
33486197_090223,06:27:59,06:27:59,13237,9,0,0,4089
33500364_090223,10:19:59,10:19:59,13237,7,0,0,3377
33500364_150223,10:19:59,10:19:59,13237,7,0,0,3377
3356329_090223,17:32:59,17:32:59,13237,9,0,0,4089
3356330_090223,17:52:59,17:52:59,13237,9,0,0,4089
3356332_090223,18:32:59,18:32:59,13237,9,0,0,4089
3356333_090223,18:52:59,18:52:59,13237,9,0,0,4089
3356335_090223,19:32:59,19:32:59,13237,9,0,0,4089
3356336_090223,19:52:59,19:52:59,13237,9,0,0,4089
3356641_090223,06:37:59,06:37:59,13237,9,0,0,4089
3356643_090223,07:02:59,07:02:59,13237,9,0,0,4089
3356660_090223,10:22:59,10:22:59,13237,9,0,0,4089
3356666_090223,11:24:59,11:24:59,13237,9,0,0,4089
3356667_090223,11:36:59,11:36:59,13237,9,0,0,4089
3356668_090223,11:48:59,11:48:59,13237,9,0,0,4089
3356669_090223,12:00:59,12:00:59,13237,9,0,0,4089
3356676_090223,13:22:59,13:22:59,13237,9,0,0,4089
3356680_090223,14:02:59,14:02:59,13237,9,0,0,4089
3356714_090223,05:57:59,05:57:59,13237,9,0,0,4089
3360184_090223,15:27:59,15:27:59,13237,9,0,0,4089
3360185_090223,15:57:59,15:57:59,13237,9,0,0,4089
3360186_090223,16:27:59,16:27:59,13237,9,0,0,4089
3360187_090223,16:57:59,16:57:59,13237,9,0,0,4089
33660540_090223,22:32:48,22:32:48,12990,41,0,0,13829
33660540_150223,22:32:48,22:32:48,12990,41,0,0,13829
33672352_090223,20:59:08,20:59:08,12990,38,0,0,12963
33749234_090223,15:36:01,15:36:01,12990,6,0,1,1936
33749234_090223,15:37:25,15:37:25,13237,7,0,1,2386
34189969_090223,13:50:06,13:50:06,5684,16,0,0,12990
34189974_090223,15:50:06,15:50:06,5684,16,0,0,12990
34189979_090223,17:50:06,17:50:06,5684,16,0,0,12990
34445299_090223,06:12:48,06:12:48,12990,41,0,0,13829
34445299_150223,06:12:48,06:12:48,12990,41,0,0,13829
34445307_090223,07:53:48,07:53:48,12990,41,0,0,13829
34445307_150223,07:53:48,07:53:48,12990,41,0,0,13829
34446371_090223,07:13:10,07:13:10,13237,12,0,0,5135
34446377_090223,10:13:10,10:13:10,13237,12,0,0,5135
34446378_090223,10:43:10,10:43:10,13237,12,0,0,5135
34446386_090223,14:28:10,14:28:10,13237,12,0,0,5135
35232214_090223,08:10:00,08:10:00,5684,15,0,0,12990
35232215_090223,09:55:00,09:55:00,5684,15,0,0,12990
35232216_090223,11:25:00,11:25:00,5684,15,0,0,12990
35232217_090223,12:25:00,12:25:00,5684,15,0,0,12990
35232218_090223,14:25:00,14:25:00,5684,15,0,0,12990
35232219_090223,16:25:00,16:25:00,5684,15,0,0,12990
35232220_090223,17:50:00,17:50:00,5684,15,0,0,12990
35232221_090223,19:50:00,19:50:00,5684,15,0,0,12990
35232255_090223,12:00:00,12:00:00,5684,15,0,0,12990
35232256_090223,14:20:00,14:20:00,5684,15,0,0,12990
35232257_090223,21:10:00,21:10:00,5684,15,0,0,12990
35232262_090223,08:55:00,08:55:00,5684,15,0,0,12990
35406819_090223,18:42:08,18:42:08,12990,11,0,1,6337
35407027_090223,19:02:08,19:02:08,12990,11,0,1,6337
35550706_090223,23:22:59,23:22:59,34128,36,0,0,13237
3595569_090223,19:20:48,19:20:48,13237,6,0,1,3377
3598357_090223,05:56:00,05:56:00,13237,6,0,1,3379
36024324_090223,22:24:08,22:24:08,12990,38,0,0,12963
36024326_090223,23:09:08,23:09:08,12990,38,0,0,12963
36024327_090223,23:34:08,23:34:08,12990,38,0,0,12963
36027794_090223,11:03:10,11:03:10,13237,12,0,0,5135
36027795_090223,11:23:10,11:23:10,13237,12,0,0,5135
36027812_090223,16:43:10,16:43:10,13237,12,0,0,5135
36027818_090223,18:53:10,18:53:10,13237,12,0,0,5135
36027830_090223,23:23:10,23:23:10,13237,12,0,0,5135
36067764_090223,23:57:38,23:57:38,12990,13,0,0,4604
36068262_090223,12:05:15,12:05:15,12990,6,0,0,1611
36068262_090223,12:06:38,12:06:38,13237,7,0,0,2061
36084972_090223,13:30:48,13:30:48,12990,41,0,0,13829
36084972_150223,13:30:48,13:30:48,12990,41,0,0,13829
36084989_090223,15:40:48,15:40:48,12990,41,0,0,13829
36084989_150223,15:40:48,15:40:48,12990,41,0,0,13829
36085041_090223,24:37:48,24:37:48,12990,41,0,0,13829
36085041_150223,24:37:48,24:37:48,12990,41,0,0,13829
36087824_090223,11:51:59,11:51:59,12990,14,0,0,5601
36087824_150223,11:51:59,11:51:59,12990,14,0,0,5601
36087825_090223,12:03:59,12:03:59,12990,14,0,0,5601
36087825_150223,12:03:59,12:03:59,12990,14,0,0,5601
36097510_090223,14:58:04,14:58:04,12990,46,0,0,17187
36097513_090223,15:28:04,15:28:04,12990,46,0,0,17187
36341267_090223,12:04:59,12:04:59,13237,7,0,0,3377
36341267_150223,12:04:59,12:04:59,13237,7,0,0,3377
36341269_090223,12:34:59,12:34:59,13237,7,0,0,3377
36341269_150223,12:34:59,12:34:59,13237,7,0,0,3377
36341270_090223,12:49:59,12:49:59,13237,7,0,0,3377
36341270_150223,12:49:59,12:49:59,13237,7,0,0,3377
36341811_090223,08:03:10,08:03:10,13237,12,0,0,5135
36341820_090223,11:53:10,11:53:10,13237,12,0,0,5135
36344757_090223,08:12:21,08:12:21,13237,11,0,0,4699
36350284_090223,06:57:48,06:57:48,12990,41,0,0,13829
36350284_150223,06:57:48,06:57:48,12990,41,0,0,13829
36350316_090223,12:00:48,12:00:48,12990,41,0,0,13829
36350316_150223,12:00:48,12:00:48,12990,41,0,0,13829
36354142_090223,05:59:59,05:59:59,12990,14,0,0,5601
36354142_150223,05:59:59,05:59:59,12990,14,0,0,5601
36354146_090223,07:24:59,07:24:59,12990,14,0,0,5601
36354146_150223,07:24:59,07:24:59,12990,14,0,0,5601
36354147_090223,07:44:59,07:44:59,12990,14,0,0,5601
36354147_150223,07:44:59,07:44:59,12990,14,0,0,5601
36354148_090223,08:04:59,08:04:59,12990,14,0,0,5601
36354148_150223,08:04:59,08:04:59,12990,14,0,0,5601
36354149_090223,08:24:59,08:24:59,12990,14,0,0,5601
36354149_150223,08:24:59,08:24:59,12990,14,0,0,5601
36354155_090223,10:29:59,10:29:59,12990,14,0,0,5601
36354155_150223,10:29:59,10:29:59,12990,14,0,0,5601
36354163_090223,13:14:59,13:14:59,12990,14,0,0,5601
36354163_150223,13:14:59,13:14:59,12990,14,0,0,5601
36357433_090223,05:54:08,05:54:08,12990,38,0,0,12963
36357434_090223,06:19:08,06:19:08,12990,38,0,0,12963
36357455_090223,12:09:08,12:09:08,12990,38,0,0,12963
36371023_090223,06:58:04,06:58:04,12990,46,0,0,17187
36371048_090223,14:18:04,14:18:04,12990,46,0,0,17187
36371050_090223,14:48:04,14:48:04,12990,46,0,0,17187
36371053_090223,15:48:04,15:48:04,12990,46,0,0,17187
36375969_090223,07:13:59,07:13:59,13237,28,0,0,13290
36375969_150223,07:13:59,07:13:59,13237,28,0,0,13290
36375970_090223,07:25:59,07:25:59,13237,28,0,0,13290
36375970_150223,07:25:59,07:25:59,13237,28,0,0,13290
36375972_090223,07:49:59,07:49:59,13237,28,0,0,13290
36375972_150223,07:49:59,07:49:59,13237,28,0,0,13290
36375974_150223,08:13:59,08:13:59,13237,28,0,0,13290
36375977_090223,08:49:59,08:49:59,13237,28,0,0,13290
36375977_150223,08:49:59,08:49:59,13237,28,0,0,13290
36375979_090223,09:13:59,09:13:59,13237,28,0,0,13290
36375979_150223,09:13:59,09:13:59,13237,28,0,0,13290
36375981_090223,09:37:59,09:37:59,13237,28,0,0,13290
36375981_150223,09:37:59,09:37:59,13237,28,0,0,13290
36375989_090223,11:09:59,11:09:59,13237,28,0,0,13290
36375989_150223,11:09:59,11:09:59,13237,28,0,0,13290
36378165_090223,07:12:38,07:12:38,12990,13,0,0,4604
36378168_090223,08:12:38,08:12:38,12990,13,0,0,4604
36378170_090223,08:52:38,08:52:38,12990,13,0,0,4604
36378171_090223,09:07:38,09:07:38,12990,13,0,0,4604
36378172_090223,09:22:38,09:22:38,12990,13,0,0,4604
36378173_090223,09:35:38,09:35:38,12990,13,0,0,4604
36378195_090223,15:07:38,15:07:38,12990,13,0,0,4604
36381714_090223,09:34:06,09:34:06,12990,20,0,0,7060
36381718_090223,10:34:06,10:34:06,12990,20,0,0,7060
36381726_090223,12:34:06,12:34:06,12990,20,0,0,7060
36500882_090223,15:32:21,15:32:21,13237,11,0,0,4699
36573994_090223,23:03:10,23:03:10,13237,12,0,0,5135
37232732_090223,14:54:59,14:54:59,12990,14,0,0,5601
37232732_150223,14:54:59,14:54:59,12990,14,0,0,5601
37687057_090223,08:08:04,08:08:04,12990,46,0,0,17187
37741643_090223,08:21:48,08:21:48,12990,41,0,0,13829
37741643_150223,08:21:48,08:21:48,12990,41,0,0,13829
37741658_090223,10:36:48,10:36:48,12990,41,0,0,13829
37741658_150223,10:36:48,10:36:48,12990,41,0,0,13829
37741665_090223,11:38:48,11:38:48,12990,41,0,0,13829
37741665_150223,11:38:48,11:38:48,12990,41,0,0,13829
37769812_090223,22:15:59,22:15:59,12990,49,0,0,17589
37813169_090223,18:14:59,18:14:59,13237,28,0,0,13290
37813169_150223,18:14:59,18:14:59,13237,28,0,0,13290
37839600_090223,07:50:59,07:50:59,13237,28,0,0,13290
37839600_150223,07:50:59,07:50:59,13237,28,0,0,13290
37847645_090223,11:17:59,11:17:59,13237,7,0,0,3377
37847645_150223,11:17:59,11:17:59,13237,7,0,0,3377
37871476_090223,07:10:15,07:10:15,12990,6,0,0,1611
37871476_090223,07:11:38,07:11:38,13237,7,0,0,2061
37871477_090223,07:40:15,07:40:15,12990,6,0,0,1611
37871477_090223,07:41:38,07:41:38,13237,7,0,0,2061
37871697_090223,08:33:10,08:33:10,13237,12,0,0,5135
37988456_090223,14:53:10,14:53:10,13237,12,0,0,5135
38099832_090223,20:06:59,20:06:59,13237,28,0,0,13290
38099832_150223,20:06:59,20:06:59,13237,28,0,0,13290
38102609_090223,22:03:10,22:03:10,13237,12,0,0,5135
38921467_090223,07:34:59,07:34:59,13494,27,0,0,12990
38921478_090223,10:04:59,10:04:59,13494,27,0,0,12990
38921492_090223,13:34:59,13:34:59,13494,27,0,0,12990
38921512_090223,17:54:59,17:54:59,13494,27,0,0,12990
38921513_090223,18:09:59,18:09:59,13494,27,0,0,12990
38921514_090223,18:24:59,18:24:59,13494,27,0,0,12990
